cloAtm_GNOS.007.C10.13.2024.152.46711.0122.03.0000_bin.ROX

file type: A
DATA_INTEGRETY_OCC_CLO: 100.00%
DATA_INTEGRETY_REF_CLO: 50.99%
DATA_INTEGRETY_OCC_OPE: 89.00%
DATA_INTEGRETY_REF_OPE: 50.50% 

START OF OBS CLO
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:11.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:12.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:13.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:14.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:15.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:16.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.940000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.960000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:17.980000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.020000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.040000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.060000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.080000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.100000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.120000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.140000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.160000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.180000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.200000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.220000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.240000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.260000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.280000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.300000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.320000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.340000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.360000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.380000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.400000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.420000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.440000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.460000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.480000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.500000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.520000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.540000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.560000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.580000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.600000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.620000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.640000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.660000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.680000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.700000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.720000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.740000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.760000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.780000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.800000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.820000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.840000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.860000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.880000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.900000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.920000 
C13  ['C2I', 'C6I'] 
TIME 2024-05-31 12:59:18.940000 
C13  ['C2I', 'C6I'] 
