cloAtm_GNOS.007.C10.09.2024.152.19615.0102.03.0000_bin.ROX

file type: A
TIME 2024-05-31 05:27:05.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.220000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.240000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.260000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.280000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.300000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.320000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.340000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.360000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.380000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.400000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.420000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.440000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.460000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.480000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.500000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.520000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.540000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.560000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.580000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.600000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.620000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.640000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.660000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.680000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.700000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.720000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.740000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.760000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.780000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.800000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.820000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.840000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.860000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.880000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.900000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.920000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.940000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.960000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:06.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.220000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.240000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.260000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.280000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.300000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.320000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.340000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.360000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.380000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.400000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.420000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.440000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.460000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.480000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.500000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.520000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.540000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.560000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.580000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.600000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.620000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.640000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.660000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.680000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.700000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.720000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.740000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.760000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.780000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.800000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.820000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.840000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.860000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.880000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.900000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.920000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.940000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.960000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:07.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.220000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.240000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.260000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.280000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.300000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.320000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.340000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.360000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.380000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.400000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.420000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.440000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.460000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.480000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.500000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.520000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.540000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.560000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.580000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.600000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.620000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.640000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.660000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.680000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.700000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.720000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.740000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.760000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.780000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.800000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.820000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.840000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.860000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.880000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.900000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.920000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.940000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.960000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:08.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.220000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.240000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.260000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.280000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.300000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.320000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.340000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.360000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.380000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.400000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.420000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.440000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.460000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.480000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.500000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.520000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.540000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.560000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.580000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.600000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.620000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.640000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.660000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.680000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.700000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.720000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.740000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.760000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.780000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.800000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.820000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.840000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.860000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.880000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.900000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.920000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.940000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.960000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:09.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.220000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.240000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.260000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.280000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.300000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.320000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.340000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.360000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.380000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.400000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.420000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.440000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.460000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.480000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.500000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.520000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.540000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.560000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.580000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.600000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.620000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.640000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.660000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.680000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.700000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.720000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.740000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.760000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.780000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.800000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.820000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.840000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.860000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.880000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.900000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.920000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.940000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.960000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:10.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.220000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.240000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.260000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.280000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.300000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.320000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.340000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.360000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.380000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.400000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.420000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.440000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.460000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.480000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.500000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.520000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.540000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.560000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.580000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.600000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.620000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.640000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.660000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.680000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.700000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.720000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.740000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.760000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.780000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.800000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.820000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.840000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.860000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.880000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.900000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.920000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.940000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.960000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:11.980000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.020000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.040000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.060000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.080000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.100000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.120000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.140000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.160000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.180000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.200000 
C09  ['C2I', 'C6I'] 
TIME 2024-05-31 05:27:12.220000 
